2026-02-12 14:19:19.0|Info|FluentMigrator.Runner.MigrationRunner|CreateTable DownloadClients
2026-02-12 14:19:19.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "DownloadClients" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Enable" INTEGER NOT NULL, "Name" TEXT NOT NULL, "Implementation" TEXT NOT NULL, "Settings" TEXT NOT NULL, "ConfigContract" TEXT NOT NULL, "Priority" INTEGER NOT NULL DEFAULT 1)
2026-02-12 14:19:19.1|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0269619s
2026-02-12 14:19:19.1|Info|FluentMigrator.Runner.MigrationRunner|CreateTable DownloadClientStatus
2026-02-12 14:19:19.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "DownloadClientStatus" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "ProviderId" INTEGER NOT NULL, "InitialFailure" DATETIME, "MostRecentFailure" DATETIME, "EscalationLevel" INTEGER NOT NULL, "DisabledTill" DATETIME)
2026-02-12 14:19:19.2|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0296258s
2026-02-12 14:19:19.2|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex DownloadClientStatus (ProviderId)
2026-02-12 14:19:19.2|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_DownloadClientStatus_ProviderId" ON "DownloadClientStatus" ("ProviderId" ASC)
2026-02-12 14:19:19.2|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0285105s
2026-02-12 14:19:19.3|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (3, '2026-02-12T17:19:19', 'IndexerProps')
2026-02-12 14:19:19.3|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Committing Transaction
2026-02-12 14:19:19.3|Info|FluentMigrator.Runner.MigrationRunner|3: IndexerProps migrated
2026-02-12 14:19:19.3|Info|FluentMigrator.Runner.MigrationRunner|=> 0.1187582s
2026-02-12 14:19:19.4|Info|FluentMigrator.Runner.MigrationRunner|4: add_update_history migrating
2026-02-12 14:19:19.4|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Beginning Transaction
2026-02-12 14:19:19.4|Info|add_update_history|Starting migration of Main DB to 4
2026-02-12 14:19:19.4|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (4, '2026-02-12T17:19:19', 'add_update_history')
2026-02-12 14:19:19.5|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Committing Transaction
2026-02-12 14:19:19.5|Info|FluentMigrator.Runner.MigrationRunner|4: add_update_history migrated
2026-02-12 14:19:19.5|Info|FluentMigrator.Runner.MigrationRunner|=> 0.1026663s
2026-02-12 14:19:19.5|Info|FluentMigrator.Runner.MigrationRunner|5: update_notifiarr migrating
2026-02-12 14:19:19.6|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Beginning Transaction
2026-02-12 14:19:19.6|Info|update_notifiarr|Starting migration of Main DB to 5
